date,temp_high,temp_low,temp_mean,wind_speed,humidity_high,humidity_low,humidity_mean,is_rain
2012-12-09,8,3,6,2012-12-09,93,71,83,True
2012-12-10,6,-3,1,2012-12-10,100,70,83,False
2012-12-11,3,-5,-1,2012-12-11,100,81,93,False
2012-12-12,1,-3,-1,2012-12-12,100,80,94,False
2012-12-13,2,-4,-1,2012-12-13,93,65,83,False
2012-12-14,7,-1,3,2012-12-14,100,86,91,True
2012-12-15,8,4,6,2012-12-15,93,82,89,True
2012-12-16,8,4,5,2012-12-16,93,81,89,True
2012-12-17,8,5,5,2012-12-17,100,82,91,True
2012-12-18,6,1,4,2012-12-18,100,87,95,False
2012-12-19,7,4,5,2012-12-19,93,76,85,True
2012-12-20,7,6,6,2012-12-20,100,87,88,True
2012-12-21,7,5,6,2012-12-21,100,87,93,True
2012-12-22,12,6,9,2012-12-22,100,87,92,True
2012-12-23,13,4,8,2012-12-23,94,67,80,False
2012-12-24,7,5,6,2012-12-24,100,87,91,True
2012-12-25,7,3,6,2012-12-25,93,81,91,True
2012-12-26,8,2,5,2012-12-26,93,81,88,True
2012-12-27,6,2,4,2012-12-27,93,76,86,True
2012-12-28,12,5,8,2012-12-28,94,77,88,True
2012-12-29,12,4,8,2012-12-29,93,82,88,True
2012-12-30,10,3,6,2012-12-30,94,71,82,True
2012-12-31,11,5,9,2012-12-31,94,77,87,True
2013-01-01,7,3,5,2013-01-01,93,76,84,True
2013-01-02,11,5,7,2013-01-02,100,81,92,True
2013-01-03,11,7,9,2013-01-03,100,88,94,True
2013-01-04,10,6,8,2013-01-04,100,82,91,False
2013-01-05,10,7,8,2013-01-05,94,82,89,False
2013-01-06,10,4,8,2013-01-06,100,82,92,False
2013-01-07,10,8,8,2013-01-07,93,82,89,True
2013-01-08,11,6,9,2013-01-08,100,87,91,True
2013-01-09,5,0,3,2013-01-09,100,87,97,False
2013-01-10,3,1,1,2013-01-10,100,93,96,False
2013-01-11,5,1,2,2013-01-11,100,87,96,True
2013-01-12,5,-2,2,2013-01-12,100,61,82,False
2013-01-13,2,-3,0,2013-01-13,100,81,95,False
2013-01-14,4,0,1,2013-01-14,100,87,94,True
2013-01-15,3,-4,0,2013-01-15,100,75,90,False
2013-01-16,1,-6,-2,2013-01-16,100,70,85,False
2013-01-17,2,-2,0,2013-01-17,87,70,80,True
2013-01-18,1,-2,0,2013-01-18,100,75,82,True
2013-01-19,1,0,0,2013-01-19,93,70,80,False
2013-01-20,2,0,0,2013-01-20,100,75,82,False
2013-01-21,1,-1,0,2013-01-21,100,81,91,False
2013-01-22,2,-1,0,2013-01-22,93,70,85,False
2013-01-23,2,-1,0,2013-01-23,93,75,83,False
2013-01-24,3,-2,0,2013-01-24,93,70,80,False
2013-01-25,2,-2,0,2013-01-25,100,75,84,True
2013-01-26,7,0,3,2013-01-26,100,87,92,True
2013-01-27,9,2,6,2013-01-27,100,61,81,True
2013-01-28,10,1,5,2013-01-28,93,71,82,True
2013-01-29,13,6,9,2013-01-29,94,71,82,True
2013-01-30,10,4,7,2013-01-30,87,54,78,True
2013-01-31,8,5,6,2013-01-31,93,62,75,True
2013-02-01,7,3,4,2013-02-01,93,71,83,True
2013-02-02,5,-2,1,2013-02-02,100,52,78,False
2013-02-03,9,-1,5,2013-02-03,100,81,89,True
2013-02-04,10,1,6,2013-02-04,100,61,75,True
2013-02-05,6,0,2,2013-02-05,100,75,90,True
2013-02-06,5,2,3,2013-02-06,93,60,72,True
2013-02-07,3,-1,1,2013-02-07,100,75,90,True
2013-02-08,6,1,2,2013-02-08,100,61,88,True
2013-02-09,5,1,2,2013-02-09,100,87,93,True
2013-02-10,4,1,2,2013-02-10,100,81,90,True
2013-02-11,3,1,1,2013-02-11,87,70,79,False
2013-02-12,2,-1,1,2013-02-12,86,65,76,False
2013-02-13,3,-1,0,2013-02-13,100,75,88,True
2013-02-14,8,4,6,2013-02-14,100,81,91,True
2013-02-15,8,0,5,2013-02-15,100,81,88,False
2013-02-16,9,-1,3,2013-02-16,100,62,85,False
2013-02-17,9,1,4,2013-02-17,93,50,75,False
2013-02-18,8,0,3,2013-02-18,93,57,80,False
2013-02-19,9,-4,2,2013-02-19,100,62,84,False
2013-02-20,3,-3,1,2013-02-20,100,70,84,False
2013-02-21,3,-1,0,2013-02-21,80,52,65,False
2013-02-22,2,0,0,2013-02-22,80,64,69,True
2013-02-23,3,-1,0,2013-02-23,93,70,79,False
2013-02-24,4,0,1,2013-02-24,87,61,74,True
2013-02-25,6,0,3,2013-02-25,93,76,81,True
2013-02-26,5,3,3,2013-02-26,93,75,84,False
2013-02-27,9,0,3,2013-02-27,87,54,76,False
2013-02-28,11,-4,3,2013-02-28,93,32,69,False
2013-03-01,7,3,5,2013-03-01,81,57,67,False
2013-03-02,8,-3,3,2013-03-02,100,61,78,False
2013-03-03,9,-3,4,2013-03-03,100,61,75,False
2013-03-04,10,1,4,2013-03-04,93,40,73,False
2013-03-05,13,-3,4,2013-03-05,100,55,79,False
2013-03-06,8,2,5,2013-03-06,100,76,84,True
2013-03-07,9,5,6,2013-03-07,93,71,86,True
2013-03-08,8,5,6,2013-03-08,93,81,86,True
2013-03-09,5,2,3,2013-03-09,93,81,88,True
2013-03-10,3,-2,1,2013-03-10,93,51,74,True
2013-03-11,1,-3,-1,2013-03-11,86,48,70,True
2013-03-12,6,-4,1,2013-03-12,86,45,63,False
2013-03-13,6,-3,2,2013-03-13,86,42,61,False
2013-03-14,6,-6,0,2013-03-14,100,61,83,True
2013-03-15,8,3,5,2013-03-15,100,81,89,True
2013-03-16,8,0,4,2013-03-16,100,61,87,True
2013-03-17,7,0,3,2013-03-17,100,61,84,True
2013-03-18,8,-3,2,2013-03-18,100,53,82,False
2013-03-19,6,-2,2,2013-03-19,93,70,80,False
2013-03-20,5,-1,2,2013-03-20,93,66,78,True
2013-03-21,5,-2,1,2013-03-21,93,57,73,False
2013-03-22,2,1,1,2013-03-22,93,75,84,True
2013-03-23,1,0,0,2013-03-23,93,69,82,False
2013-03-24,2,-1,0,2013-03-24,75,56,65,False
2013-03-25,4,0,1,2013-03-25,69,52,62,False
2013-03-26,3,0,1,2013-03-26,75,52,65,True
2013-03-27,3,-2,0,2013-03-27,87,60,74,True
2013-03-28,5,-3,0,2013-03-28,93,48,69,False
2013-03-29,5,-6,0,2013-03-29,93,42,64,True
2013-03-30,7,-4,1,2013-03-30,86,34,63,False
2013-03-31,6,-5,1,2013-03-31,93,36,63,False
2013-04-01,5,-1,1,2013-04-01,87,45,65,False
2013-04-02,7,-2,2,2013-04-02,87,42,64,False
2013-04-03,9,-3,3,2013-04-03,93,29,61,False
2013-04-04,7,1,3,2013-04-04,87,31,60,False
2013-04-05,9,-1,3,2013-04-05,87,34,62,False
2013-04-06,10,-2,3,2013-04-06,86,35,62,False
2013-04-07,10,-4,4,2013-04-07,93,32,60,False
2013-04-08,9,1,4,2013-04-08,81,40,62,False
2013-04-09,10,1,5,2013-04-09,87,43,67,False
2013-04-10,11,-2,5,2013-04-10,93,54,69,False
2013-04-11,7,3,5,2013-04-11,93,71,82,True
2013-04-12,13,2,7,2013-04-12,100,63,85,True
2013-04-13,12,4,8,2013-04-13,94,54,81,True
2013-04-14,16,12,13,2013-04-14,94,59,75,True
2013-04-15,17,11,13,2013-04-15,77,39,63,False
2013-04-16,15,7,11,2013-04-16,82,39,61,True
2013-04-17,17,7,11,2013-04-17,94,55,71,False
2013-04-18,13,7,9,2013-04-18,93,47,66,True
2013-04-19,11,2,7,2013-04-19,93,54,73,True
2013-04-20,15,0,8,2013-04-20,100,39,66,False
2013-04-21,11,3,6,2013-04-21,100,62,79,True
2013-04-22,13,4,8,2013-04-22,100,67,84,True
2013-04-23,14,7,10,2013-04-23,94,51,72,False
2013-04-24,16,8,11,2013-04-24,94,63,78,True
2013-04-25,13,6,9,2013-04-25,94,71,84,True
2013-04-26,11,2,6,2013-04-26,100,43,75,True
2013-04-27,11,1,5,2013-04-27,93,46,72,True
2013-04-28,12,0,6,2013-04-28,93,54,78,True
2013-04-29,11,3,7,2013-04-29,93,54,73,True
2013-04-30,13,1,7,2013-04-30,100,36,67,False
2013-05-01,14,3,8,2013-05-01,82,41,63,False
2013-05-02,16,-1,9,2013-05-02,100,31,59,False
2013-05-03,15,3,10,2013-05-03,82,51,68,False
2013-05-04,14,7,10,2013-05-04,87,44,70,True
2013-05-05,16,6,11,2013-05-05,94,59,76,False
2013-05-06,20,6,12,2013-05-06,93,30,63,False
2013-05-07,21,5,14,2013-05-07,93,35,58,False
2013-05-08,17,7,13,2013-05-08,88,56,66,True
2013-05-09,12,6,9,2013-05-09,93,51,76,True
2013-05-10,14,7,9,2013-05-10,94,62,81,True
2013-05-11,11,6,8,2013-05-11,94,54,76,True
2013-05-12,11,6,9,2013-05-12,100,67,85,True
2013-05-13,13,5,8,2013-05-13,94,44,65,True
2013-05-14,12,4,7,2013-05-14,100,54,78,True
2013-05-15,11,3,6,2013-05-15,93,62,84,True
2013-05-16,14,3,8,2013-05-16,100,44,71,True
2013-05-17,13,7,10,2013-05-17,100,55,74,True
2013-05-18,10,8,8,2013-05-18,100,87,93,True
2013-05-19,15,7,11,2013-05-19,100,63,80,False
2013-05-20,16,10,12,2013-05-20,94,77,88,True
2013-05-21,14,9,10,2013-05-21,100,72,89,True
2013-05-22,12,7,9,2013-05-22,94,50,73,False
2013-05-23,11,5,7,2013-05-23,87,47,68,True
2013-05-24,11,6,8,2013-05-24,82,58,71,True
2013-05-25,16,5,10,2013-05-25,87,33,59,False
2013-05-26,18,2,10,2013-05-26,93,39,68,False
2013-05-27,14,6,9,2013-05-27,93,55,76,True
2013-05-28,13,8,9,2013-05-28,94,82,87,True
2013-05-29,15,7,11,2013-05-29,94,72,85,True
2013-05-30,16,11,13,2013-05-30,94,68,79,True
2013-05-31,19,8,13,2013-05-31,100,59,78,False
2013-06-01,14,6,11,2013-06-01,88,51,71,False
2013-06-02,16,8,11,2013-06-02,94,51,68,False
2013-06-03,20,5,13,2013-06-03,100,43,69,False
2013-06-04,20,7,14,2013-06-04,93,40,63,False
2013-06-05,17,9,13,2013-06-05,94,59,74,False
2013-06-06,20,8,13,2013-06-06,94,46,70,False
2013-06-07,22,8,15,2013-06-07,87,43,61,False
2013-06-08,20,9,14,2013-06-08,82,43,65,False
2013-06-09,20,6,13,2013-06-09,93,46,69,False
2013-06-10,17,7,11,2013-06-10,93,55,71,False
2013-06-11,18,10,14,2013-06-11,88,68,75,False
2013-06-12,19,14,15,2013-06-12,94,56,80,True
2013-06-13,16,11,13,2013-06-13,94,67,82,True
2013-06-14,16,9,12,2013-06-14,94,59,81,True
2013-06-15,16,9,12,2013-06-15,94,48,74,True
2013-06-16,18,11,14,2013-06-16,94,49,73,True
2013-06-17,18,12,15,2013-06-17,88,52,67,False
2013-06-18,23,10,17,2013-06-18,88,49,65,False
2013-06-19,20,11,16,2013-06-19,82,52,68,False
2013-06-20,20,7,13,2013-06-20,94,68,82,True
2013-06-21,20,13,16,2013-06-21,100,56,77,True
2013-06-22,17,11,13,2013-06-22,94,59,78,True
2013-06-23,14,11,12,2013-06-23,100,77,87,True
2013-06-24,15,10,11,2013-06-24,88,55,74,True
2013-06-25,19,8,13,2013-06-25,100,43,70,False
2013-06-26,18,10,13,2013-06-26,94,52,74,False
2013-06-27,15,10,11,2013-06-27,100,63,88,True
2013-06-28,17,11,14,2013-06-28,100,88,95,True
2013-06-29,18,10,13,2013-06-29,94,46,73,False
2013-06-30,20,13,15,2013-06-30,100,56,80,True
2013-07-01,16,10,13,2013-07-01,88,48,70,True
2013-07-02,15,11,13,2013-07-02,94,68,83,True
2013-07-03,16,12,14,2013-07-03,100,72,83,True
2013-07-04,20,12,16,2013-07-04,94,56,76,False
2013-07-05,22,10,16,2013-07-05,94,53,71,False
2013-07-06,25,12,18,2013-07-06,100,44,74,False
2013-07-07,26,11,19,2013-07-07,94,54,71,False
2013-07-08,26,13,19,2013-07-08,100,36,66,False
2013-07-09,26,12,19,2013-07-09,94,50,71,False
2013-07-10,23,13,18,2013-07-10,94,61,75,False
2013-07-11,24,10,17,2013-07-11,88,38,64,False
2013-07-12,26,12,19,2013-07-12,94,48,70,False
2013-07-13,28,13,19,2013-07-13,94,45,70,False
2013-07-14,23,13,17,2013-07-14,94,29,71,False
2013-07-15,25,12,17,2013-07-15,100,51,77,False
2013-07-16,25,10,18,2013-07-16,100,44,72,False
2013-07-17,26,12,19,2013-07-17,100,48,70,False
2013-07-18,28,14,21,2013-07-18,94,37,63,False
2013-07-19,29,15,22,2013-07-19,94,35,60,False
2013-07-20,23,15,19,2013-07-20,94,57,72,False
2013-07-21,19,15,16,2013-07-21,88,68,77,False
2013-07-22,26,13,20,2013-07-22,100,57,74,False
2013-07-23,24,17,20,2013-07-23,94,61,80,True
2013-07-24,24,15,19,2013-07-24,100,50,74,False
2013-07-25,24,16,19,2013-07-25,100,50,74,False
2013-07-26,24,12,19,2013-07-26,94,38,64,False
2013-07-27,25,12,19,2013-07-27,100,39,67,True
2013-07-28,22,14,17,2013-07-28,100,57,84,True
2013-07-29,21,14,17,2013-07-29,94,60,78,True
2013-07-30,21,13,16,2013-07-30,94,56,73,True
2013-07-31,19,12,15,2013-07-31,94,82,90,True
2013-08-01,30,17,21,2013-08-01,94,49,76,False
2013-08-02,25,16,20,2013-08-02,100,42,68,True
2013-08-03,22,14,17,2013-08-03,94,41,70,True
2013-08-04,19,14,16,2013-08-04,94,68,82,True
2013-08-05,20,12,16,2013-08-05,100,77,89,True
2013-08-06,19,11,14,2013-08-06,94,49,73,False
2013-08-07,21,9,15,2013-08-07,88,43,65,False
2013-08-08,22,9,16,2013-08-08,94,44,70,False
2013-08-09,17,14,15,2013-08-09,100,52,78,True
2013-08-10,19,13,15,2013-08-10,88,46,72,True
2013-08-11,18,12,14,2013-08-11,100,56,78,True
2013-08-12,17,12,13,2013-08-12,94,64,82,True
2013-08-13,18,10,13,2013-08-13,94,64,85,True
2013-08-14,20,10,15,2013-08-14,100,60,84,True
2013-08-15,24,16,18,2013-08-15,100,57,85,True
2013-08-16,20,13,16,2013-08-16,100,56,80,True
2013-08-17,19,13,15,2013-08-17,94,73,86,True
2013-08-18,18,12,15,2013-08-18,100,56,77,True
2013-08-19,18,11,14,2013-08-19,94,49,75,False
2013-08-20,21,12,16,2013-08-20,100,57,78,False
2013-08-21,21,13,16,2013-08-21,94,64,80,False
2013-08-22,23,12,18,2013-08-22,100,61,79,True
2013-08-23,21,16,18,2013-08-23,100,69,82,True
2013-08-24,18,13,15,2013-08-24,100,60,85,True
2013-08-25,23,13,17,2013-08-25,88,61,76,False
2013-08-26,23,12,18,2013-08-26,94,44,69,False
2013-08-27,21,10,15,2013-08-27,100,69,84,False
2013-08-28,19,11,15,2013-08-28,94,64,80,False
2013-08-29,21,10,16,2013-08-29,94,64,81,False
2013-08-30,21,14,17,2013-08-30,100,69,82,False
2013-08-31,17,9,13,2013-08-31,82,48,65,True
2013-09-01,15,9,12,2013-09-01,94,68,78,False
2013-09-02,20,12,16,2013-09-02,94,69,79,False
2013-09-03,22,14,17,2013-09-03,100,64,84,False
2013-09-04,24,12,17,2013-09-04,100,50,81,False
2013-09-05,20,11,15,2013-09-05,100,60,81,False
2013-09-06,14,10,11,2013-09-06,100,72,92,True
2013-09-07,15,8,11,2013-09-07,100,55,78,False
2013-09-08,15,8,10,2013-09-08,100,55,77,True
2013-09-09,15,6,10,2013-09-09,100,72,87,True
2013-09-10,16,7,11,2013-09-10,100,59,81,False
2013-09-11,13,8,11,2013-09-11,100,88,95,True
2013-09-12,19,12,15,2013-09-12,100,68,91,True
2013-09-13,16,10,12,2013-09-13,100,67,88,True
2013-09-14,15,6,11,2013-09-14,100,51,80,True
2013-09-15,15,6,10,2013-09-15,100,67,86,True
2013-09-16,11,7,9,2013-09-16,93,72,83,True
2013-09-17,10,8,9,2013-09-17,100,82,88,True
2013-09-18,13,7,10,2013-09-18,100,63,83,True
2013-09-19,16,9,12,2013-09-19,94,72,81,True
2013-09-20,15,11,12,2013-09-20,94,63,80,True
2013-09-21,21,9,14,2013-09-21,94,69,83,False
2013-09-22,21,11,17,2013-09-22,100,60,82,False
2013-09-23,17,9,13,2013-09-23,100,88,92,False
2013-09-24,21,13,16,2013-09-24,94,64,83,False
2013-09-25,18,13,14,2013-09-25,100,83,92,True
2013-09-26,17,11,13,2013-09-26,88,59,73,False
2013-09-27,19,11,14,2013-09-27,88,56,73,True
2013-09-28,19,8,13,2013-09-28,94,49,75,False
2013-09-29,18,12,13,2013-09-29,82,56,73,False
2013-09-30,18,11,14,2013-09-30,88,64,76,False
2013-10-01,16,11,13,2013-10-01,82,63,75,False
2013-10-02,17,12,14,2013-10-02,94,72,85,True
2013-10-03,19,16,16,2013-10-03,94,78,88,True
2013-10-04,18,14,16,2013-10-04,94,82,89,True
2013-10-05,16,11,13,2013-10-05,100,63,83,True
2013-10-06,19,9,13,2013-10-06,100,68,86,False
2013-10-07,18,15,16,2013-10-07,94,73,83,False
2013-10-08,18,12,15,2013-10-08,94,73,85,False
2013-10-09,14,8,10,2013-10-09,94,62,77,True
2013-10-10,11,4,7,2013-10-10,81,58,69,False
2013-10-11,14,7,10,2013-10-11,88,67,77,True
2013-10-12,13,10,11,2013-10-12,88,72,84,True
2013-10-13,12,10,10,2013-10-13,94,77,86,True
2013-10-14,12,8,10,2013-10-14,94,77,86,True
2013-10-15,14,5,9,2013-10-15,100,77,90,False
2013-10-16,13,5,9,2013-10-16,100,77,87,True
2013-10-17,16,8,11,2013-10-17,100,68,86,False
2013-10-18,15,8,12,2013-10-18,100,77,90,True
2013-10-19,17,12,13,2013-10-19,94,77,89,True
2013-10-20,16,11,13,2013-10-20,100,72,87,True
2013-10-21,17,10,13,2013-10-21,94,88,91,True
2013-10-22,17,15,15,2013-10-22,94,83,88,True
2013-10-23,14,7,11,2013-10-23,100,67,84,True
2013-10-24,15,5,10,2013-10-24,100,72,85,False
2013-10-25,18,12,14,2013-10-25,94,73,84,True
2013-10-26,15,10,13,2013-10-26,100,67,86,True
2013-10-27,14,9,11,2013-10-27,94,72,84,True
2013-10-28,12,7,9,2013-10-28,100,72,89,True
2013-10-29,11,6,7,2013-10-29,100,77,90,True
2013-10-30,12,4,8,2013-10-30,100,77,88,True
2013-10-31,13,8,10,2013-10-31,100,77,87,True
2013-11-01,10,7,8,2013-11-01,100,88,94,True
2013-11-02,12,4,8,2013-11-02,100,67,88,True
2013-11-03,9,4,6,2013-11-03,100,76,87,True
2013-11-04,10,-1,4,2013-11-04,100,67,88,True
2013-11-05,10,3,6,2013-11-05,100,76,88,True
2013-11-06,9,7,8,2013-11-06,100,82,91,True
2013-11-07,11,3,6,2013-11-07,100,67,85,True
2013-11-08,8,3,6,2013-11-08,100,82,89,True
2013-11-09,8,1,3,2013-11-09,100,76,90,True
2013-11-10,9,-1,3,2013-11-10,100,71,88,False
2013-11-11,13,6,10,2013-11-11,100,76,93,True
2013-11-12,11,4,7,2013-11-12,100,62,87,True
2013-11-13,9,2,6,2013-11-13,100,76,84,True
2013-11-14,9,3,7,2013-11-14,93,66,78,True
2013-11-15,8,-1,4,2013-11-15,100,81,91,False
2013-11-16,11,7,9,2013-11-16,100,72,86,False
2013-11-17,10,6,8,2013-11-17,100,87,95,False
2013-11-18,9,1,6,2013-11-18,93,81,91,True
2013-11-19,5,-2,1,2013-11-19,100,61,86,True
2013-11-20,7,2,5,2013-11-20,93,70,81,True
2013-11-21,9,5,6,2013-11-21,87,71,81,True
2013-11-22,7,-1,4,2013-11-22,100,76,86,False
2013-11-23,4,-4,0,2013-11-23,100,81,93,False
2013-11-24,8,-1,3,2013-11-24,100,71,86,False
2013-11-25,6,-2,1,2013-11-25,100,71,88,False
2013-11-26,8,-1,4,2013-11-26,100,81,90,True
2013-11-27,11,8,9,2013-11-27,100,82,91,True
2013-11-28,10,7,7,2013-11-28,100,76,90,False
2013-11-29,9,6,7,2013-11-29,100,71,83,True
2013-11-30,8,1,5,2013-11-30,93,57,78,False
2013-12-01,10,8,8,2013-12-01,94,76,84,True
2013-12-02,8,6,7,2013-12-02,93,81,84,False
2013-12-03,8,5,6,2013-12-03,93,76,84,False
2013-12-04,8,3,5,2013-12-04,93,66,82,True
2013-12-05,9,2,5,2013-12-05,93,57,79,True
2013-12-06,7,2,4,2013-12-06,100,76,87,True
2013-12-07,9,5,7,2013-12-07,100,76,90,True
2013-12-08,12,6,8,2013-12-08,93,77,86,False
2013-12-09,11,5,8,2013-12-09,93,77,86,False
2013-12-10,9,5,6,2013-12-10,93,76,85,False
2013-12-11,7,3,4,2013-12-11,100,71,85,False
2013-12-12,11,4,8,2013-12-12,100,81,87,True
2013-12-13,12,6,10,2013-12-13,100,76,89,True
2013-12-14,12,3,7,2013-12-14,93,58,82,True
2013-12-15,13,3,9,2013-12-15,100,66,84,True
2013-12-16,13,5,8,2013-12-16,94,82,90,True
2013-12-17,6,2,4,2013-12-17,93,81,87,False
2013-12-18,11,3,7,2013-12-18,94,81,87,True
2013-12-19,6,1,3,2013-12-19,100,76,85,True
2013-12-20,10,1,5,2013-12-20,94,76,85,True
2013-12-21,11,5,8,2013-12-21,94,72,82,True
2013-12-22,7,2,4,2013-12-22,93,66,81,True
2013-12-23,11,3,7,2013-12-23,94,81,87,True
2013-12-24,10,3,5,2013-12-24,93,61,77,True
2013-12-25,5,1,2,2013-12-25,93,81,89,True
2013-12-26,7,1,3,2013-12-26,100,81,89,True
2013-12-27,9,4,7,2013-12-27,93,66,75,True
2013-12-28,7,2,3,2013-12-28,93,76,86,True
2013-12-29,8,2,4,2013-12-29,93,76,85,True
2013-12-30,11,4,7,2013-12-30,93,81,86,True
2013-12-31,9,5,6,2013-12-31,93,76,84,True
2014-01-01,11,5,7,2014-01-01,94,81,87,True
2014-01-02,9,5,6,2014-01-02,93,76,85,True
2014-01-03,9,5,6,2014-01-03,94,71,79,True
2014-01-04,6,1,4,2014-01-04,93,81,87,True
2014-01-05,12,1,5,2014-01-05,94,81,88,True
2014-01-06,11,7,8,2014-01-06,87,72,80,True
2014-01-07,9,7,7,2014-01-07,87,76,81,True
2014-01-08,9,6,7,2014-01-08,100,81,88,True
2014-01-09,9,2,5,2014-01-09,100,81,91,True
2014-01-10,8,2,5,2014-01-10,100,82,89,True
2014-01-11,7,1,3,2014-01-11,100,81,90,True
2014-01-12,7,0,3,2014-01-12,93,76,87,True
2014-01-13,7,3,5,2014-01-13,100,76,87,True
2014-01-14,6,1,3,2014-01-14,100,81,91,True
2014-01-15,11,6,8,2014-01-15,100,82,90,True
2014-01-16,8,5,6,2014-01-16,100,76,86,True
2014-01-17,8,5,6,2014-01-17,93,76,85,True
2014-01-18,9,4,7,2014-01-18,93,76,84,True
2014-01-19,8,3,5,2014-01-19,100,76,87,True
2014-01-20,8,2,3,2014-01-20,93,76,88,False
2014-01-21,6,3,4,2014-01-21,93,81,86,True
2014-01-22,9,5,6,2014-01-22,100,82,90,True
2014-01-23,7,0,3,2014-01-23,100,66,86,True
2014-01-24,7,1,4,2014-01-24,100,81,90,True
2014-01-25,10,3,6,2014-01-25,100,67,86,True
2014-01-26,8,2,4,2014-01-26,93,66,81,True
2014-01-27,8,1,4,2014-01-27,93,76,84,True
2014-01-28,8,5,6,2014-01-28,93,81,88,True
2014-01-29,6,3,5,2014-01-29,93,75,82,True
2014-01-30,3,2,2,2014-01-30,100,75,82,True
2014-01-31,7,2,4,2014-01-31,100,87,91,True
2014-02-01,7,1,4,2014-02-01,93,75,83,True
2014-02-02,8,5,6,2014-02-02,87,71,79,True
2014-02-03,7,5,6,2014-02-03,87,71,78,False
2014-02-04,8,3,5,2014-02-04,87,66,80,True
2014-02-05,8,6,6,2014-02-05,93,76,82,True
2014-02-06,8,3,6,2014-02-06,93,76,82,True
2014-02-07,7,3,5,2014-02-07,100,66,84,True
2014-02-08,8,5,6,2014-02-08,93,66,81,True
2014-02-09,7,2,5,2014-02-09,93,76,83,True
2014-02-10,5,1,2,2014-02-10,93,76,89,True
2014-02-11,6,1,3,2014-02-11,93,61,82,True
2014-02-12,8,1,4,2014-02-12,93,61,78,True
2014-02-13,7,2,4,2014-02-13,87,61,72,False
2014-02-14,9,3,6,2014-02-14,93,76,82,True
2014-02-15,8,5,5,2014-02-15,93,76,84,True
2014-02-16,8,2,5,2014-02-16,93,57,77,True
2014-02-17,9,5,7,2014-02-17,93,81,86,True
2014-02-18,10,6,7,2014-02-18,93,76,88,True
2014-02-19,10,4,7,2014-02-19,100,76,86,True
2014-02-20,11,3,8,2014-02-20,94,71,85,True
2014-02-21,8,2,5,2014-02-21,93,71,83,True
2014-02-22,10,3,6,2014-02-22,93,62,78,False
2014-02-23,12,8,10,2014-02-23,87,72,77,True
2014-02-24,10,6,8,2014-02-24,93,62,75,True
2014-02-25,11,5,7,2014-02-25,93,58,80,True
2014-02-26,10,3,6,2014-02-26,93,66,77,False
2014-02-27,9,3,6,2014-02-27,93,57,77,True
2014-02-28,8,1,3,2014-02-28,93,66,82,False
2014-03-01,8,1,4,2014-03-01,100,57,81,False
2014-03-02,10,5,6,2014-03-02,100,76,88,True
2014-03-03,9,0,4,2014-03-03,100,54,80,False
2014-03-04,9,2,5,2014-03-04,93,58,79,True
2014-03-05,10,1,6,2014-03-05,93,67,81,False
2014-03-06,11,7,9,2014-03-06,93,82,86,True
2014-03-07,11,1,7,2014-03-07,94,54,79,True
2014-03-08,13,2,8,2014-03-08,93,54,71,False
2014-03-09,16,7,10,2014-03-09,87,59,73,False
2014-03-10,13,2,8,2014-03-10,94,44,73,True
2014-03-11,13,-1,5,2014-03-11,93,41,68,False
2014-03-12,13,-1,6,2014-03-12,100,62,77,False
2014-03-13,8,1,4,2014-03-13,100,82,95,False
2014-03-14,10,0,5,2014-03-14,100,76,90,False
2014-03-15,11,8,9,2014-03-15,88,71,82,False
2014-03-16,11,7,9,2014-03-16,93,82,86,False
2014-03-17,11,7,9,2014-03-17,94,67,78,False
2014-03-18,11,6,8,2014-03-18,100,72,83,True
2014-03-19,14,5,9,2014-03-19,93,63,77,False
2014-03-20,12,4,7,2014-03-20,94,58,79,True
2014-03-21,10,2,5,2014-03-21,87,58,78,True
2014-03-22,7,2,4,2014-03-22,93,71,85,True
2014-03-23,9,1,5,2014-03-23,100,58,78,True
2014-03-24,10,-2,5,2014-03-24,100,43,69,True
2014-03-25,8,5,6,2014-03-25,93,81,88,True
2014-03-26,8,-1,4,2014-03-26,100,43,78,True
2014-03-27,9,2,4,2014-03-27,100,62,84,True
2014-03-28,12,3,7,2014-03-28,93,58,81,True
2014-03-29,16,7,11,2014-03-29,87,48,69,False
2014-03-30,18,6,12,2014-03-30,88,49,68,False
2014-03-31,16,7,11,2014-03-31,94,59,78,True
2014-04-01,16,8,11,2014-04-01,100,52,80,True
2014-04-02,12,8,9,2014-04-02,88,77,83,True
2014-04-03,14,7,10,2014-04-03,94,72,84,True
2014-04-04,13,7,10,2014-04-04,100,72,86,True
2014-04-05,15,7,11,2014-04-05,94,76,84,True
2014-04-06,16,10,13,2014-04-06,94,77,86,True
2014-04-07,15,8,9,2014-04-07,100,76,87,True
2014-04-08,11,5,7,2014-04-08,93,58,75,True
2014-04-09,14,5,9,2014-04-09,93,59,75,False
2014-04-10,12,5,9,2014-04-10,93,54,75,False
2014-04-11,12,4,8,2014-04-11,93,47,73,False
2014-04-12,12,4,8,2014-04-12,94,67,82,True
2014-04-13,12,4,9,2014-04-13,87,54,71,False
2014-04-14,13,7,9,2014-04-14,87,54,71,False
2014-04-15,15,2,9,2014-04-15,93,43,60,False
2014-04-16,15,4,10,2014-04-16,87,45,63,False
2014-04-17,12,5,9,2014-04-17,87,67,76,False
